timestamp,value,month,year,hour,dayofweek,dayofyear,date
2022-04-26 02:00:00,2.25,4,2022,2,1,116,2022-04-26
2022-04-26 03:00:00,8.25,4,2022,3,1,116,2022-04-26
2022-04-26 04:00:00,531.25,4,2022,4,1,116,2022-04-26
2022-04-26 05:00:00,3266.5,4,2022,5,1,116,2022-04-26
2022-04-26 06:00:00,7908.75,4,2022,6,1,116,2022-04-26
2022-04-26 07:00:00,13292.5,4,2022,7,1,116,2022-04-26
2022-04-26 08:00:00,17224.0,4,2022,8,1,116,2022-04-26
2022-04-26 09:00:00,19336.5,4,2022,9,1,116,2022-04-26
2022-04-26 10:00:00,19392.0,4,2022,10,1,116,2022-04-26
2022-04-26 11:00:00,19237.75,4,2022,11,1,116,2022-04-26
2022-04-26 12:00:00,18457.0,4,2022,12,1,116,2022-04-26
2022-04-26 13:00:00,16681.5,4,2022,13,1,116,2022-04-26
2022-04-26 14:00:00,14017.75,4,2022,14,1,116,2022-04-26
2022-04-26 15:00:00,10137.0,4,2022,15,1,116,2022-04-26
2022-04-26 16:00:00,5515.0,4,2022,16,1,116,2022-04-26
2022-04-26 17:00:00,1778.0,4,2022,17,1,116,2022-04-26
2022-04-26 18:00:00,139.0,4,2022,18,1,116,2022-04-26
2022-04-26 19:00:00,6.25,4,2022,19,1,116,2022-04-26
2022-04-26 20:00:00,3.75,4,2022,20,1,116,2022-04-26
2022-04-26 21:00:00,3.25,4,2022,21,1,116,2022-04-26
2022-04-26 22:00:00,3.75,4,2022,22,1,116,2022-04-26
2022-04-26 23:00:00,3.0,4,2022,23,1,116,2022-04-26
2022-04-27 00:00:00,3.0,4,2022,0,2,117,2022-04-27
2022-04-27 01:00:00,3.0,4,2022,1,2,117,2022-04-27
2022-04-27 02:00:00,3.0,4,2022,2,2,117,2022-04-27
2022-04-27 03:00:00,9.75,4,2022,3,2,117,2022-04-27
2022-04-27 04:00:00,619.25,4,2022,4,2,117,2022-04-27
2022-04-27 05:00:00,3897.75,4,2022,5,2,117,2022-04-27
2022-04-27 06:00:00,9945.25,4,2022,6,2,117,2022-04-27
2022-04-27 07:00:00,17337.5,4,2022,7,2,117,2022-04-27
2022-04-27 08:00:00,23345.0,4,2022,8,2,117,2022-04-27
2022-04-27 09:00:00,27440.0,4,2022,9,2,117,2022-04-27
2022-04-27 10:00:00,28744.5,4,2022,10,2,117,2022-04-27
2022-04-27 11:00:00,27616.0,4,2022,11,2,117,2022-04-27
2022-04-27 12:00:00,25967.5,4,2022,12,2,117,2022-04-27
2022-04-27 13:00:00,23211.0,4,2022,13,2,117,2022-04-27
2022-04-27 14:00:00,19341.75,4,2022,14,2,117,2022-04-27
2022-04-27 15:00:00,13883.0,4,2022,15,2,117,2022-04-27
2022-04-27 16:00:00,7593.75,4,2022,16,2,117,2022-04-27
2022-04-27 17:00:00,2383.5,4,2022,17,2,117,2022-04-27
2022-04-27 18:00:00,196.75,4,2022,18,2,117,2022-04-27
2022-04-27 19:00:00,5.25,4,2022,19,2,117,2022-04-27
2022-04-27 20:00:00,3.0,4,2022,20,2,117,2022-04-27
2022-04-27 21:00:00,3.0,4,2022,21,2,117,2022-04-27
2022-04-27 22:00:00,3.0,4,2022,22,2,117,2022-04-27
2022-04-27 23:00:00,2.25,4,2022,23,2,117,2022-04-27
2022-04-28 00:00:00,2.0,4,2022,0,3,118,2022-04-28
2022-04-28 01:00:00,2.0,4,2022,1,3,118,2022-04-28
2022-04-28 02:00:00,2.0,4,2022,2,3,118,2022-04-28
2022-04-28 03:00:00,11.75,4,2022,3,3,118,2022-04-28
2022-04-28 04:00:00,864.75,4,2022,4,3,118,2022-04-28
2022-04-28 05:00:00,5264.25,4,2022,5,3,118,2022-04-28
2022-04-28 06:00:00,13464.5,4,2022,6,3,118,2022-04-28
2022-04-28 07:00:00,22714.75,4,2022,7,3,118,2022-04-28
2022-04-28 08:00:00,29627.25,4,2022,8,3,118,2022-04-28
2022-04-28 09:00:00,32893.25,4,2022,9,3,118,2022-04-28
2022-04-28 10:00:00,33872.0,4,2022,10,3,118,2022-04-28
2022-04-28 11:00:00,34176.75,4,2022,11,3,118,2022-04-28
2022-04-28 12:00:00,33249.25,4,2022,12,3,118,2022-04-28
2022-04-28 13:00:00,30252.0,4,2022,13,3,118,2022-04-28
2022-04-28 14:00:00,25228.0,4,2022,14,3,118,2022-04-28
2022-04-28 15:00:00,17611.0,4,2022,15,3,118,2022-04-28
2022-04-28 16:00:00,9016.0,4,2022,16,3,118,2022-04-28
2022-04-28 17:00:00,2588.0,4,2022,17,3,118,2022-04-28
2022-04-28 18:00:00,182.75,4,2022,18,3,118,2022-04-28
2022-04-28 19:00:00,6.25,4,2022,19,3,118,2022-04-28
2022-04-28 20:00:00,5.5,4,2022,20,3,118,2022-04-28
2022-04-28 21:00:00,3.0,4,2022,21,3,118,2022-04-28
2022-04-28 22:00:00,2.0,4,2022,22,3,118,2022-04-28
2022-04-28 23:00:00,2.0,4,2022,23,3,118,2022-04-28
2022-04-29 00:00:00,2.0,4,2022,0,4,119,2022-04-29
2022-04-29 01:00:00,2.0,4,2022,1,4,119,2022-04-29
2022-04-29 02:00:00,2.0,4,2022,2,4,119,2022-04-29
2022-04-29 03:00:00,15.0,4,2022,3,4,119,2022-04-29
2022-04-29 04:00:00,1111.0,4,2022,4,4,119,2022-04-29
2022-04-29 05:00:00,5829.25,4,2022,5,4,119,2022-04-29
2022-04-29 06:00:00,12456.75,4,2022,6,4,119,2022-04-29
2022-04-29 07:00:00,19647.5,4,2022,7,4,119,2022-04-29
2022-04-29 08:00:00,25275.5,4,2022,8,4,119,2022-04-29
2022-04-29 09:00:00,29073.0,4,2022,9,4,119,2022-04-29
2022-04-29 10:00:00,30899.25,4,2022,10,4,119,2022-04-29
2022-04-29 11:00:00,30756.75,4,2022,11,4,119,2022-04-29
2022-04-29 12:00:00,28513.75,4,2022,12,4,119,2022-04-29
2022-04-29 13:00:00,24492.25,4,2022,13,4,119,2022-04-29
2022-04-29 14:00:00,18826.25,4,2022,14,4,119,2022-04-29
2022-04-29 15:00:00,12481.25,4,2022,15,4,119,2022-04-29
2022-04-29 16:00:00,6363.25,4,2022,16,4,119,2022-04-29
2022-04-29 17:00:00,2143.5,4,2022,17,4,119,2022-04-29
2022-04-29 18:00:00,175.0,4,2022,18,4,119,2022-04-29
2022-04-29 19:00:00,6.25,4,2022,19,4,119,2022-04-29
2022-04-29 20:00:00,6.0,4,2022,20,4,119,2022-04-29
2022-04-29 21:00:00,5.75,4,2022,21,4,119,2022-04-29
2022-04-29 22:00:00,3.0,4,2022,22,4,119,2022-04-29
2022-04-29 23:00:00,3.0,4,2022,23,4,119,2022-04-29
2022-04-30 00:00:00,2.75,4,2022,0,5,120,2022-04-30
2022-04-30 01:00:00,3.0,4,2022,1,5,120,2022-04-30
2022-04-30 02:00:00,3.0,4,2022,2,5,120,2022-04-30
2022-04-30 03:00:00,16.25,4,2022,3,5,120,2022-04-30
2022-04-30 04:00:00,693.0,4,2022,4,5,120,2022-04-30
2022-04-30 05:00:00,3583.5,4,2022,5,5,120,2022-04-30
2022-04-30 06:00:00,8415.25,4,2022,6,5,120,2022-04-30
2022-04-30 07:00:00,13980.0,4,2022,7,5,120,2022-04-30
2022-04-30 08:00:00,19151.25,4,2022,8,5,120,2022-04-30
2022-04-30 09:00:00,22604.75,4,2022,9,5,120,2022-04-30
2022-04-30 10:00:00,23569.75,4,2022,10,5,120,2022-04-30
2022-04-30 11:00:00,22770.0,4,2022,11,5,120,2022-04-30
2022-04-30 12:00:00,21188.0,4,2022,12,5,120,2022-04-30
2022-04-30 13:00:00,17999.0,4,2022,13,5,120,2022-04-30
2022-04-30 14:00:00,14018.25,4,2022,14,5,120,2022-04-30
2022-04-30 15:00:00,9790.25,4,2022,15,5,120,2022-04-30
2022-04-30 16:00:00,5354.25,4,2022,16,5,120,2022-04-30
2022-04-30 17:00:00,1856.0,4,2022,17,5,120,2022-04-30
2022-04-30 18:00:00,178.5,4,2022,18,5,120,2022-04-30
2022-04-30 19:00:00,6.25,4,2022,19,5,120,2022-04-30
2022-04-30 20:00:00,6.0,4,2022,20,5,120,2022-04-30
2022-04-30 21:00:00,6.0,4,2022,21,5,120,2022-04-30
2022-04-30 22:00:00,7.0,4,2022,22,5,120,2022-04-30
2022-04-30 23:00:00,6.75,4,2022,23,5,120,2022-04-30
2022-05-01 00:00:00,4.0,5,2022,0,6,121,2022-05-01
2022-05-01 01:00:00,4.0,5,2022,1,6,121,2022-05-01
2022-05-01 02:00:00,4.0,5,2022,2,6,121,2022-05-01
2022-05-01 03:00:00,18.25,5,2022,3,6,121,2022-05-01
2022-05-01 04:00:00,629.5,5,2022,4,6,121,2022-05-01
2022-05-01 05:00:00,3345.5,5,2022,5,6,121,2022-05-01
2022-05-01 06:00:00,7982.75,5,2022,6,6,121,2022-05-01
2022-05-01 07:00:00,13670.75,5,2022,7,6,121,2022-05-01
2022-05-01 08:00:00,18938.5,5,2022,8,6,121,2022-05-01
2022-05-01 09:00:00,22238.75,5,2022,9,6,121,2022-05-01
2022-05-01 10:00:00,23284.5,5,2022,10,6,121,2022-05-01
2022-05-01 11:00:00,23262.0,5,2022,11,6,121,2022-05-01
2022-05-01 12:00:00,21990.25,5,2022,12,6,121,2022-05-01
2022-05-01 13:00:00,19125.0,5,2022,13,6,121,2022-05-01
2022-05-01 14:00:00,15482.75,5,2022,14,6,121,2022-05-01
2022-05-01 15:00:00,11009.25,5,2022,15,6,121,2022-05-01
2022-05-01 16:00:00,6054.0,5,2022,16,6,121,2022-05-01
2022-05-01 17:00:00,2128.0,5,2022,17,6,121,2022-05-01
2022-05-01 18:00:00,227.25,5,2022,18,6,121,2022-05-01
2022-05-01 19:00:00,8.25,5,2022,19,6,121,2022-05-01
2022-05-01 20:00:00,8.0,5,2022,20,6,121,2022-05-01
2022-05-01 21:00:00,7.75,5,2022,21,6,121,2022-05-01
2022-05-01 22:00:00,4.25,5,2022,22,6,121,2022-05-01
2022-05-01 23:00:00,3.75,5,2022,23,6,121,2022-05-01
2022-05-02 00:00:00,3.25,5,2022,0,0,122,2022-05-02
2022-05-02 01:00:00,3.25,5,2022,1,0,122,2022-05-02
2022-05-02 02:00:00,4.0,5,2022,2,0,122,2022-05-02
2022-05-02 03:00:00,26.25,5,2022,3,0,122,2022-05-02
2022-05-02 04:00:00,1038.75,5,2022,4,0,122,2022-05-02
2022-05-02 05:00:00,5264.75,5,2022,5,0,122,2022-05-02
2022-05-02 06:00:00,12462.0,5,2022,6,0,122,2022-05-02
2022-05-02 07:00:00,20968.0,5,2022,7,0,122,2022-05-02
2022-05-02 08:00:00,28111.5,5,2022,8,0,122,2022-05-02
2022-05-02 09:00:00,31966.5,5,2022,9,0,122,2022-05-02
2022-05-02 10:00:00,32593.0,5,2022,10,0,122,2022-05-02
2022-05-02 11:00:00,31099.25,5,2022,11,0,122,2022-05-02
2022-05-02 12:00:00,28550.75,5,2022,12,0,122,2022-05-02
2022-05-02 13:00:00,24918.0,5,2022,13,0,122,2022-05-02
2022-05-02 14:00:00,19999.25,5,2022,14,0,122,2022-05-02
2022-05-02 15:00:00,14210.25,5,2022,15,0,122,2022-05-02
2022-05-02 16:00:00,7762.5,5,2022,16,0,122,2022-05-02
2022-05-02 17:00:00,2664.0,5,2022,17,0,122,2022-05-02
2022-05-02 18:00:00,307.5,5,2022,18,0,122,2022-05-02
2022-05-02 19:00:00,8.75,5,2022,19,0,122,2022-05-02
2022-05-02 20:00:00,8.0,5,2022,20,0,122,2022-05-02
2022-05-02 21:00:00,7.75,5,2022,21,0,122,2022-05-02
2022-05-02 22:00:00,5.0,5,2022,22,0,122,2022-05-02
2022-05-02 23:00:00,5.0,5,2022,23,0,122,2022-05-02
2022-05-03 00:00:00,5.0,5,2022,0,1,123,2022-05-03
2022-05-03 01:00:00,5.0,5,2022,1,1,123,2022-05-03
2022-05-03 02:00:00,5.0,5,2022,2,1,123,2022-05-03
2022-05-03 03:00:00,29.5,5,2022,3,1,123,2022-05-03
2022-05-03 04:00:00,1109.0,5,2022,4,1,123,2022-05-03
2022-05-03 05:00:00,5352.75,5,2022,5,1,123,2022-05-03
2022-05-03 06:00:00,11942.5,5,2022,6,1,123,2022-05-03
2022-05-03 07:00:00,19256.0,5,2022,7,1,123,2022-05-03
2022-05-03 08:00:00,25708.0,5,2022,8,1,123,2022-05-03
2022-05-03 09:00:00,30061.5,5,2022,9,1,123,2022-05-03
2022-05-03 10:00:00,31954.75,5,2022,10,1,123,2022-05-03
2022-05-03 11:00:00,31124.25,5,2022,11,1,123,2022-05-03
2022-05-03 12:00:00,28431.5,5,2022,12,1,123,2022-05-03
2022-05-03 13:00:00,25201.25,5,2022,13,1,123,2022-05-03
2022-05-03 14:00:00,20790.25,5,2022,14,1,123,2022-05-03
2022-05-03 15:00:00,14589.75,5,2022,15,1,123,2022-05-03
2022-05-03 16:00:00,7735.75,5,2022,16,1,123,2022-05-03
2022-05-03 17:00:00,2624.5,5,2022,17,1,123,2022-05-03
2022-05-03 18:00:00,304.75,5,2022,18,1,123,2022-05-03
2022-05-03 19:00:00,7.5,5,2022,19,1,123,2022-05-03
2022-05-03 20:00:00,6.75,5,2022,20,1,123,2022-05-03
2022-05-03 21:00:00,4.75,5,2022,21,1,123,2022-05-03
2022-05-03 22:00:00,4.0,5,2022,22,1,123,2022-05-03
2022-05-03 23:00:00,4.0,5,2022,23,1,123,2022-05-03
2022-05-04 00:00:00,4.0,5,2022,0,2,124,2022-05-04
2022-05-04 01:00:00,4.0,5,2022,1,2,124,2022-05-04
2022-05-04 02:00:00,4.0,5,2022,2,2,124,2022-05-04
2022-05-04 03:00:00,34.0,5,2022,3,2,124,2022-05-04
2022-05-04 04:00:00,1088.5,5,2022,4,2,124,2022-05-04
2022-05-04 05:00:00,4953.25,5,2022,5,2,124,2022-05-04
2022-05-04 06:00:00,11169.5,5,2022,6,2,124,2022-05-04
2022-05-04 07:00:00,17789.75,5,2022,7,2,124,2022-05-04
2022-05-04 08:00:00,23521.75,5,2022,8,2,124,2022-05-04
2022-05-04 09:00:00,27719.75,5,2022,9,2,124,2022-05-04
2022-05-04 10:00:00,29049.75,5,2022,10,2,124,2022-05-04
2022-05-04 11:00:00,27327.75,5,2022,11,2,124,2022-05-04
2022-05-04 12:00:00,25140.5,5,2022,12,2,124,2022-05-04
2022-05-04 13:00:00,21954.5,5,2022,13,2,124,2022-05-04
2022-05-04 14:00:00,17389.75,5,2022,14,2,124,2022-05-04
2022-05-04 15:00:00,12015.0,5,2022,15,2,124,2022-05-04
2022-05-04 16:00:00,6562.75,5,2022,16,2,124,2022-05-04
2022-05-04 17:00:00,2344.0,5,2022,17,2,124,2022-05-04
2022-05-04 18:00:00,296.0,5,2022,18,2,124,2022-05-04
2022-05-04 19:00:00,8.25,5,2022,19,2,124,2022-05-04
2022-05-04 20:00:00,4.0,5,2022,20,2,124,2022-05-04
2022-05-04 21:00:00,4.0,5,2022,21,2,124,2022-05-04
2022-05-04 22:00:00,4.0,5,2022,22,2,124,2022-05-04
2022-05-04 23:00:00,4.0,5,2022,23,2,124,2022-05-04
2022-05-05 00:00:00,4.0,5,2022,0,3,125,2022-05-05
2022-05-05 01:00:00,4.0,5,2022,1,3,125,2022-05-05
2022-05-05 02:00:00,4.0,5,2022,2,3,125,2022-05-05
2022-05-05 03:00:00,33.75,5,2022,3,3,125,2022-05-05
2022-05-05 04:00:00,1035.0,5,2022,4,3,125,2022-05-05
2022-05-05 05:00:00,4502.75,5,2022,5,3,125,2022-05-05
2022-05-05 06:00:00,9979.0,5,2022,6,3,125,2022-05-05
2022-05-05 07:00:00,16279.0,5,2022,7,3,125,2022-05-05
2022-05-05 08:00:00,21520.25,5,2022,8,3,125,2022-05-05
2022-05-05 09:00:00,25487.75,5,2022,9,3,125,2022-05-05
2022-05-05 10:00:00,27537.0,5,2022,10,3,125,2022-05-05
2022-05-05 11:00:00,27115.25,5,2022,11,3,125,2022-05-05
2022-05-05 12:00:00,25253.25,5,2022,12,3,125,2022-05-05
2022-05-05 13:00:00,22181.0,5,2022,13,3,125,2022-05-05
2022-05-05 14:00:00,17112.5,5,2022,14,3,125,2022-05-05
2022-05-05 15:00:00,11816.5,5,2022,15,3,125,2022-05-05
2022-05-05 16:00:00,6492.0,5,2022,16,3,125,2022-05-05
2022-05-05 17:00:00,2381.5,5,2022,17,3,125,2022-05-05
2022-05-05 18:00:00,332.25,5,2022,18,3,125,2022-05-05
2022-05-05 19:00:00,8.0,5,2022,19,3,125,2022-05-05
2022-05-05 20:00:00,7.0,5,2022,20,3,125,2022-05-05
2022-05-05 21:00:00,4.0,5,2022,21,3,125,2022-05-05
2022-05-05 22:00:00,4.25,5,2022,22,3,125,2022-05-05
2022-05-05 23:00:00,3.5,5,2022,23,3,125,2022-05-05
2022-05-06 00:00:00,3.5,5,2022,0,4,126,2022-05-06
2022-05-06 01:00:00,4.0,5,2022,1,4,126,2022-05-06
2022-05-06 02:00:00,4.0,5,2022,2,4,126,2022-05-06
2022-05-06 03:00:00,45.75,5,2022,3,4,126,2022-05-06
2022-05-06 04:00:00,1087.25,5,2022,4,4,126,2022-05-06
2022-05-06 05:00:00,4873.0,5,2022,5,4,126,2022-05-06
2022-05-06 06:00:00,10869.5,5,2022,6,4,126,2022-05-06
2022-05-06 07:00:00,17312.25,5,2022,7,4,126,2022-05-06
2022-05-06 08:00:00,22725.25,5,2022,8,4,126,2022-05-06
2022-05-06 09:00:00,25807.25,5,2022,9,4,126,2022-05-06
2022-05-06 10:00:00,26718.25,5,2022,10,4,126,2022-05-06
2022-05-06 11:00:00,25868.25,5,2022,11,4,126,2022-05-06
2022-05-06 12:00:00,23837.0,5,2022,12,4,126,2022-05-06
2022-05-06 13:00:00,21032.0,5,2022,13,4,126,2022-05-06
2022-05-06 14:00:00,17172.75,5,2022,14,4,126,2022-05-06
2022-05-06 15:00:00,12070.75,5,2022,15,4,126,2022-05-06
2022-05-06 16:00:00,6895.25,5,2022,16,4,126,2022-05-06
2022-05-06 17:00:00,2610.0,5,2022,17,4,126,2022-05-06
2022-05-06 18:00:00,344.75,5,2022,18,4,126,2022-05-06
2022-05-06 19:00:00,7.75,5,2022,19,4,126,2022-05-06
2022-05-06 20:00:00,7.0,5,2022,20,4,126,2022-05-06
2022-05-06 21:00:00,4.25,5,2022,21,4,126,2022-05-06
2022-05-06 22:00:00,4.0,5,2022,22,4,126,2022-05-06
2022-05-06 23:00:00,4.0,5,2022,23,4,126,2022-05-06
2022-05-07 00:00:00,4.0,5,2022,0,5,127,2022-05-07
2022-05-07 01:00:00,4.0,5,2022,1,5,127,2022-05-07
2022-05-07 02:00:00,4.0,5,2022,2,5,127,2022-05-07
2022-05-07 03:00:00,49.0,5,2022,3,5,127,2022-05-07
2022-05-07 04:00:00,1203.0,5,2022,4,5,127,2022-05-07
2022-05-07 05:00:00,5184.0,5,2022,5,5,127,2022-05-07
2022-05-07 06:00:00,11345.5,5,2022,6,5,127,2022-05-07
2022-05-07 07:00:00,18049.5,5,2022,7,5,127,2022-05-07
2022-05-07 08:00:00,23693.0,5,2022,8,5,127,2022-05-07
2022-05-07 09:00:00,26546.0,5,2022,9,5,127,2022-05-07
2022-05-07 10:00:00,26682.5,5,2022,10,5,127,2022-05-07
2022-05-07 11:00:00,25921.75,5,2022,11,5,127,2022-05-07
2022-05-07 12:00:00,24048.75,5,2022,12,5,127,2022-05-07
2022-05-07 13:00:00,21084.25,5,2022,13,5,127,2022-05-07
2022-05-07 14:00:00,17085.5,5,2022,14,5,127,2022-05-07
2022-05-07 15:00:00,12300.5,5,2022,15,5,127,2022-05-07
2022-05-07 16:00:00,6913.5,5,2022,16,5,127,2022-05-07
2022-05-07 17:00:00,2584.75,5,2022,17,5,127,2022-05-07
2022-05-07 18:00:00,371.5,5,2022,18,5,127,2022-05-07
2022-05-07 19:00:00,8.5,5,2022,19,5,127,2022-05-07
2022-05-07 20:00:00,7.0,5,2022,20,5,127,2022-05-07
2022-05-07 21:00:00,7.0,5,2022,21,5,127,2022-05-07
2022-05-07 22:00:00,4.0,5,2022,22,5,127,2022-05-07
2022-05-07 23:00:00,4.0,5,2022,23,5,127,2022-05-07
2022-05-08 00:00:00,4.0,5,2022,0,6,128,2022-05-08
2022-05-08 01:00:00,4.0,5,2022,1,6,128,2022-05-08
2022-05-08 02:00:00,4.0,5,2022,2,6,128,2022-05-08
2022-05-08 03:00:00,58.0,5,2022,3,6,128,2022-05-08
2022-05-08 04:00:00,1229.75,5,2022,4,6,128,2022-05-08
2022-05-08 05:00:00,5078.5,5,2022,5,6,128,2022-05-08
2022-05-08 06:00:00,10995.0,5,2022,6,6,128,2022-05-08
2022-05-08 07:00:00,17748.0,5,2022,7,6,128,2022-05-08
2022-05-08 08:00:00,24092.0,5,2022,8,6,128,2022-05-08
2022-05-08 09:00:00,28457.0,5,2022,9,6,128,2022-05-08
2022-05-08 10:00:00,30548.25,5,2022,10,6,128,2022-05-08
2022-05-08 11:00:00,29971.75,5,2022,11,6,128,2022-05-08
2022-05-08 12:00:00,28341.75,5,2022,12,6,128,2022-05-08
2022-05-08 13:00:00,25985.5,5,2022,13,6,128,2022-05-08
2022-05-08 14:00:00,21560.0,5,2022,14,6,128,2022-05-08
2022-05-08 15:00:00,15580.5,5,2022,15,6,128,2022-05-08
2022-05-08 16:00:00,8812.75,5,2022,16,6,128,2022-05-08
2022-05-08 17:00:00,3165.5,5,2022,17,6,128,2022-05-08
2022-05-08 18:00:00,496.0,5,2022,18,6,128,2022-05-08
2022-05-08 19:00:00,9.75,5,2022,19,6,128,2022-05-08
2022-05-08 20:00:00,8.25,5,2022,20,6,128,2022-05-08
2022-05-08 21:00:00,5.0,5,2022,21,6,128,2022-05-08
2022-05-08 22:00:00,4.25,5,2022,22,6,128,2022-05-08
2022-05-08 23:00:00,4.0,5,2022,23,6,128,2022-05-08
2022-05-09 00:00:00,4.0,5,2022,0,0,129,2022-05-09
2022-05-09 01:00:00,3.5,5,2022,1,0,129,2022-05-09
2022-05-09 02:00:00,3.25,5,2022,2,0,129,2022-05-09
2022-05-09 03:00:00,74.25,5,2022,3,0,129,2022-05-09
2022-05-09 04:00:00,1601.5,5,2022,4,0,129,2022-05-09
2022-05-09 05:00:00,6871.5,5,2022,5,0,129,2022-05-09
2022-05-09 06:00:00,15071.5,5,2022,6,0,129,2022-05-09
2022-05-09 07:00:00,23826.25,5,2022,7,0,129,2022-05-09
2022-05-09 08:00:00,30624.75,5,2022,8,0,129,2022-05-09
2022-05-09 09:00:00,34443.5,5,2022,9,0,129,2022-05-09
2022-05-09 10:00:00,35672.25,5,2022,10,0,129,2022-05-09
2022-05-09 11:00:00,35245.25,5,2022,11,0,129,2022-05-09
2022-05-09 12:00:00,33129.5,5,2022,12,0,129,2022-05-09
2022-05-09 13:00:00,29734.75,5,2022,13,0,129,2022-05-09
2022-05-09 14:00:00,24915.5,5,2022,14,0,129,2022-05-09
2022-05-09 15:00:00,17868.5,5,2022,15,0,129,2022-05-09
2022-05-09 16:00:00,9808.0,5,2022,16,0,129,2022-05-09
2022-05-09 17:00:00,3280.25,5,2022,17,0,129,2022-05-09
2022-05-09 18:00:00,446.5,5,2022,18,0,129,2022-05-09
2022-05-09 19:00:00,8.75,5,2022,19,0,129,2022-05-09
2022-05-09 20:00:00,7.75,5,2022,20,0,129,2022-05-09
2022-05-09 21:00:00,5.0,5,2022,21,0,129,2022-05-09
2022-05-09 22:00:00,5.0,5,2022,22,0,129,2022-05-09
2022-05-09 23:00:00,5.0,5,2022,23,0,129,2022-05-09
2022-05-10 00:00:00,5.0,5,2022,0,1,130,2022-05-10
2022-05-10 01:00:00,5.0,5,2022,1,1,130,2022-05-10
2022-05-10 02:00:00,5.0,5,2022,2,1,130,2022-05-10
2022-05-10 03:00:00,86.75,5,2022,3,1,130,2022-05-10
2022-05-10 04:00:00,1782.0,5,2022,4,1,130,2022-05-10
2022-05-10 05:00:00,6793.0,5,2022,5,1,130,2022-05-10
2022-05-10 06:00:00,14117.0,5,2022,6,1,130,2022-05-10
2022-05-10 07:00:00,21460.0,5,2022,7,1,130,2022-05-10
2022-05-10 08:00:00,27772.25,5,2022,8,1,130,2022-05-10
2022-05-10 09:00:00,31393.25,5,2022,9,1,130,2022-05-10
2022-05-10 10:00:00,31317.25,5,2022,10,1,130,2022-05-10
2022-05-10 11:00:00,29690.25,5,2022,11,1,130,2022-05-10
2022-05-10 12:00:00,26928.5,5,2022,12,1,130,2022-05-10
2022-05-10 13:00:00,22922.75,5,2022,13,1,130,2022-05-10
2022-05-10 14:00:00,17500.5,5,2022,14,1,130,2022-05-10
2022-05-10 15:00:00,11525.5,5,2022,15,1,130,2022-05-10
2022-05-10 16:00:00,6206.75,5,2022,16,1,130,2022-05-10
2022-05-10 17:00:00,2431.25,5,2022,17,1,130,2022-05-10
2022-05-10 18:00:00,382.5,5,2022,18,1,130,2022-05-10
2022-05-10 19:00:00,8.0,5,2022,19,1,130,2022-05-10
2022-05-10 20:00:00,6.75,5,2022,20,1,130,2022-05-10
2022-05-10 21:00:00,4.75,5,2022,21,1,130,2022-05-10
2022-05-10 22:00:00,6.75,5,2022,22,1,130,2022-05-10
2022-05-10 23:00:00,6.0,5,2022,23,1,130,2022-05-10
2022-05-11 00:00:00,6.0,5,2022,0,2,131,2022-05-11
2022-05-11 01:00:00,3.0,5,2022,1,2,131,2022-05-11
2022-05-11 02:00:00,3.0,5,2022,2,2,131,2022-05-11
2022-05-11 03:00:00,52.25,5,2022,3,2,131,2022-05-11
2022-05-11 04:00:00,1279.5,5,2022,4,2,131,2022-05-11
2022-05-11 05:00:00,5055.0,5,2022,5,2,131,2022-05-11
2022-05-11 06:00:00,11789.0,5,2022,6,2,131,2022-05-11
2022-05-11 07:00:00,19977.5,5,2022,7,2,131,2022-05-11
2022-05-11 08:00:00,27087.25,5,2022,8,2,131,2022-05-11
2022-05-11 09:00:00,31408.75,5,2022,9,2,131,2022-05-11
2022-05-11 10:00:00,33273.0,5,2022,10,2,131,2022-05-11
2022-05-11 11:00:00,33000.0,5,2022,11,2,131,2022-05-11
2022-05-11 12:00:00,31177.75,5,2022,12,2,131,2022-05-11
2022-05-11 13:00:00,28385.0,5,2022,13,2,131,2022-05-11
2022-05-11 14:00:00,23549.5,5,2022,14,2,131,2022-05-11
2022-05-11 15:00:00,16791.75,5,2022,15,2,131,2022-05-11
2022-05-11 16:00:00,9146.5,5,2022,16,2,131,2022-05-11
2022-05-11 17:00:00,3141.5,5,2022,17,2,131,2022-05-11
2022-05-11 18:00:00,474.5,5,2022,18,2,131,2022-05-11
2022-05-11 19:00:00,7.5,5,2022,19,2,131,2022-05-11
2022-05-11 20:00:00,4.0,5,2022,20,2,131,2022-05-11
2022-05-11 21:00:00,4.0,5,2022,21,2,131,2022-05-11
2022-05-11 22:00:00,3.5,5,2022,22,2,131,2022-05-11
2022-05-11 23:00:00,3.0,5,2022,23,2,131,2022-05-11
2022-05-12 00:00:00,3.0,5,2022,0,3,132,2022-05-12
2022-05-12 01:00:00,3.0,5,2022,1,3,132,2022-05-12
2022-05-12 02:00:00,3.25,5,2022,2,3,132,2022-05-12
2022-05-12 03:00:00,88.5,5,2022,3,3,132,2022-05-12
2022-05-12 04:00:00,1524.5,5,2022,4,3,132,2022-05-12
2022-05-12 05:00:00,5829.5,5,2022,5,3,132,2022-05-12
2022-05-12 06:00:00,12536.75,5,2022,6,3,132,2022-05-12
2022-05-12 07:00:00,20280.0,5,2022,7,3,132,2022-05-12
2022-05-12 08:00:00,26075.25,5,2022,8,3,132,2022-05-12
2022-05-12 09:00:00,29113.5,5,2022,9,3,132,2022-05-12
